n.gram,freq
service one,92
seven ago,92
shooting said,92
shots fired,92
signed deal,92
simple one,92
since even,92
since summer,92
single single,92
single will,92
slightly less,92
something actually,92
something real,92
special like,92
stand people,92
start go,92
still head,92
still watching,92
still without,92
stuff now,92
sure last,92
sweet baby,92
t s,92
take course,92
take public,92
taking step,92
ten year,92
thank giving,92
think heard,92
think remember,92
though work,92
thought looked,92
thought try,92
time american,92
time bad,92
today getting,92
today pm,92
took around,92
true u,92
try now,92
trying play,92
u single,92
ur just,92
us kids,92
used describe,92
walking distance,92
watched video,92
way change,92
way learn,92
way weekend,92
weekend everyone,92
weeks since,92
well gonna,92
well without,92
whether go,92
will hands,92
will history,92
will launch,92
will page,92
will selling,92
will session,92
will south,92
will super,92
win go,92
without really,92
won state,92
words said,92
work house,92
working great,92
writer director,92
year coming,92
year ended,92
year federal,92
year rate,92
year set,92
year things,92
year top,92
years love,92
able run,91
according spokesman,91
almost entirely,91
also care,91
also expected,91
also points,91
amazing like,91
another home,91
anything yet,91
arrested suspicion,91
away life,91
awesome last,91
back hard,91
band called,91
based one,91
behind every,91
benjamin franklin,91
best available,91
best interests,91
big apple,91
big event,91
biggest thing,91
bill new,91
bit today,91
blue red,91
body language,91
book us,91
book want,91
boston college,91
boys boys,91
business get,91
buy house,91
buy will,91
called people,91
can smile,91
can survive,91
cancer research,91
car park,91
cause problems,91
center fielder,91
chance meet,91
chance winning,91
change anything,91
change good,91
charged assault,91
charged counts,91
children love,91
chili peppers,91
christmas shopping,91
cold winter,91
come another,91
come days,91
come talk,91
come w,91
comes across,91
coming first,91
communist party,91
company billion,91
corp s,91
cost year,91
cover minutes,91
crazy like,91
crazy love,91
credit credit,91
defensive line,91
diet exercise,91
digital media,91
district columbia,91
dressing room,91
early go,91
easier said,91
eating lunch,91
entire year,91
even god,91
even night,91
even talking,91
even tried,91
eventually get,91
every always,91
every comes,91
every guy,91
every wednesday,91
everyone well,91
everything fine,91
excited part,91
expect said,91
family night,91
fannie freddie,91
fans want,91
federal prison,91
feel lol,91
feel shit,91
feel without,91
fifth grade,91
film made,91
final days,91
find world,91
first birthday,91
first born,91
first tour,91
first video,91
followers twitter,91
food items,91
foreign language,91
former general,91
found day,91
free game,91
friends always,91
front like,91
fun read,91
fund raising,91
get children,91
get p,91
get project,91
get store,91
get tv,91
getting caught,91
go already,91
go bit,91
go looking,91
go saturday,91
go since,91
go twitter,91
going food,91
gone long,91
gonna give,91
gonna new,91
good head,91
good men,91
good name,91
got baby,91
got feel,91
got getting,91
got hands,91
grass roots,91
great business,91
great players,91
happened time,91
health program,91
hearing said,91
heart right,91
help go,91
help improve,91
help move,91
help now,91
help raise,91
henry ford,91
high go,91
home come,91
home found,91
hour today,91
house says,91
however see,91
hurt feelings,91
husband two,91
john r,91
just chill,91
just plan,91
just simply,91
keep happy,91
kids well,91
know knows,91
large high,91
last hit,91
last love,91
later first,91
lead left,91
least every,91
least right,91
least think,91
leave room,91
left feeling,91
level can,91
like following,91
like moving,91
like social,91
like wait,91
line new,91
little though,91
living dream,91
living years,91
look made,91
look though,91
lots going,91
love playing,91
made couple,91
make extra,91
make important,91
make noise,91
make tomorrow,91
matter just,91
may getting,91
mean everything,91
meet said,91
meet will,91
met years,91
mile high,91
million just,91
missing something,91
mom time,91
money come,91
morning see,91
mother old,91
much find,91
much real,91
need less,91
needs back,91
never imagined,91
never money,91
never wrong,91
new care,91
new magazine,91
new real,91
new share,91
new west,91
news last,91
next right,91
next six,91
non white,91
now behind,91
now kind,91
now online,91
now together,91
okay one,91
old family,91
old student,91
old style,91
one act,91
one difference,91
one female,91
one forward,91
one future,91
one record,91
open get,91
opportunity new,91
order said,91
pair jeans,91
pay health,91
percent per,91
percentage point,91
perfect place,91
physical mental,91
place order,91
place see,91
plan time,91
plan work,91
points six,91
pretty even,91
project can,91
put everything,91
r n,91
read lot,91
ready first,91
really beautiful,91
really small,91
remember never,91
rest way,91
role said,91
rt making,91
rt pretty,91
running one,91
safe said,91
said agreement,91
said become,91
said chance,91
said economic,91
said property,91
said provide,91
said reason,91
said using,91
said words,91
say keep,91
says million,91
school lol,91
school people,91
science university,91
see red,91
seem one,91
seen u,91
senate democrats,91
serving fat,91
share things,91
simply one,91
since getting,91
six will,91
social like,91
someone care,91
someone may,91
something world,91
sophomore year,91
space station,91
st new,91
starts now,91
state commission,91
stay go,91
still ever,91
stop listening,91
students use,91
study abroad,91
sure whether,91
sweet u,91
take road,91
talking can,91
teachers said,91
team next,91
team u,91
tell world,91
thank friend,91
thank help,91
thanks god,91
thanks wishes,91
thing look,91
think run,91
think ways,91
though better,91
thought life,91
thought look,91
three consecutive,91
three make,91
time drive,91
time quite,91
time spring,91
time waiting,91
told post,91
town will,91
travel time,91
tried best,91
trying really,91
tv like,91
two throws,91
u aint,91
u mind,91
u run,91
u stay,91
us room,91
us special,91
us weekend,91
vice chairman,91
voters said,91
vs vs,91
waking morning,91
wanted really,91
watching u,91
way book,91
way toward,91
way wanted,91
weeks first,91
weeks go,91
well story,91
will appeal,91
will body,91
will charge,91
will clean,91
will economic,91
will else,91
will immediately,91
will media,91
will parents,91
will published,91
without get,91
without looking,91
won world,91
wondering going,91
work making,91
world years,91
write day,91
writing now,91
yard field,91
yards three,91
yeah love,91
year began,91
years ever,91
yesterday afternoon,91
across one,90
actually thought,90
add egg,90
also enjoy,90
also president,90
also women,90
amazing will,90
american women,90
anyone read,90
anything need,90
around week,90
art new,90
avengers movie,90
away little,90
away year,90
awesome new,90
back saturday,90
bad going,90
bad got,90
began year,90
best high,90
best state,90
big home,90
bit first,90
bit though,90
body one,90
boston add,90
bout time,90
bread butter,90
brian said,90
brown rice,90
buy insurance,90
can extra,90
can form,90
can large,90
can weeks,90
cancer center,90
carried away,90
championship team,90
check next,90
