n.gram,freq
really love u u,11
really tho u u,11
really want right now,11
rec new new new,11
rec new new rec,11
rec new rec rec,11
rec parks parks rec,11
rec parks rec rec,11
rec rec new new,11
rec rec new rec,11
rec rec parks rec,11
rec rec rec new,11
repeat class goog gt,11
repeat class spellcheck gt,11
repeat crazy oh oh,11
repeat goog gt amp,11
repeat goog gt span,11
repeat goog spellcheck gt,11
repeat scroll goog gt,11
repeat scroll spellcheck gt,11
repeat yellow goog gt,11
repeat yellow spellcheck gt,11
resort corbett corbett corbett,11
right side u u,11
rocket forces u u,11
romantic u u u,11
row crowd crowd crowd,11
row surf crowd crowd,11
row surf surf crowd,11
row surf surf surf,11
rt goals nyr nyr,11
rt lazy work work,11
rt one one one,11
rt rt u u,11
rt work work work,11
rush u u u,11
s followers u u,11
s s right now,11
s u u o,11
saturated mg g sugar,11
saw dramatic minutes minutes,11
say never ever ever,11
say never never ever,11
sc sc dec times,11
scene u u u,11
school left u u,11
screen make u u,11
scroll class goog gt,11
scroll class spellcheck gt,11
scroll goog gt amp,11
scroll goog gt span,11
scroll goog spellcheck gt,11
scroll spellcheck gt amp,11
scroll spellcheck gt span,11
scroll yellow goog gt,11
scroll yellow spellcheck gt,11
season fa la la,11
season la la la,11
self something one creates,11
serving calories g saturated,11
servings calories g g,11
servings g g g,11
servings grams grams grams,11
sex sex baha tweet,11
shake shake booty booty,11
shake shake booty shake,11
share cents per share,11
shooting shooting dead coward,11
shooting shooting dead like,11
shooting shooting dead ran,11
show new new new,11
similarly k u u,11
sing joy joy happy,11
singing u u u,11
sit sit come sit,11
smile face u u,11
smoke smoke drink drink,11
sodium g fiber g,11
something wrong u u,11
sources d d ix,11
spellcheck amp lt gt,11
spellcheck gt amp amp,11
spellcheck gt amp gt,11
spellcheck gt lt gt,11
spellcheck gt span gt,11
spend money gotta money,11
spend u u u,11
spice spice na na,11
spokesperson elite u u,11
staff percent percent percent,11
stood shot shooting shooting,11
stop lazy work work,11
stop work work work,11
stroking u u u,11
stucco stucco indiana indiana,11
style repeat goog gt,11
style scroll goog gt,11
style scroll spellcheck gt,11
sudden song cake cake,11
support brother brother sport,11
support sport brother brother,11
theme boo boo boo,11
thing bad end world,11
time lunch time time,11
time nothing ha ha,11
tis fa la la,11
tis la la la,11
tittie city pep pep,11
together sex sex sex,11
toothbrush express offers great,11
totally u u u,11
touring practicing practicing just,11
touring practicing practicing tonight,11
touring touring touring practicing,11
township board district decatur,11
township board district lawrence,11
township board district perry,11
township board district warren,11
township board franklin board,11
township board franklin district,11
township board franklin township,11
township district decatur board,11
township district decatur district,11
township district decatur township,11
township district lawrence township,11
township district perry board,11
township district perry district,11
township district perry township,11
township district warren board,11
township district warren district,11
township district warren township,11
trash u u u,11
tweet lunch time time,11
twitter please please u,11
two different two different,11
u austin u u,11
u better u u,11
u big u u,11
u bron gay gay,11
u da u u,11
u daily u u,11
u instead u u,11
u know u want,11
u m u m,11
u o g u,11
u pa u u,11
u r good u,11
u run u u,11
u s u fffd,11
u s u re,11
u soo u u,11
u stay u u,11
u su u u,11
u t th u,11
u thought u u,11
u u beautiful u,11
u u city u,11
u u don u,11
u u family favorite,11
u u family food,11
u u family friends,11
u u family time,11
u u hundred twenty,11
u u im u,11
u u lol u,11
u u low twenty,11
u u make u,11
u u need get,11
u u new chance,11
u u new life,11
u u next time,11
u u ng hundred,11
u u ng low,11
u u ng twenty,11
u u proposal u,11
u u s much,11
u u s one,11
u u sary normal,11
u u sary settings,11
u u sary ultra,11
u u thing ever,11
u u twitter get,11
u u u ame,11
u u u ate,11
u u u away,11
u u u beautiful,11
u u u bestani,11
u u u boycotted,11
u u u break,11
u u u cant,11
u u u class,11
u u u decided,11
u u u demi,11
u u u dish,11
u u u drama,11
u u u egyptian,11
u u u fire,11
u u u fucking,11
u u u fuk,11
u u u fun,11
u u u gonna,11
u u u harder,11
u u u heard,11
u u u heroics,11
u u u hey,11
u u u high,11
u u u holla,11
u u u imagine,11
u u u information,11
u u u interests,11
u u u king,11
u u u la,11
u u u last,11
u u u learning,11
u u u leave,11
u u u looks,11
u u u lovely,11
u u u meant,11
u u u movies,11
u u u near,11
u u u nothing,11
u u u pics,11
u u u retarded,11
u u u ri,11
u u u sa,11
u u u says,11
u u u shii,11
u u u shirts,11
u u u shit,11
u u u somebody,11
u u u stand,11
u u u thug,11
u u u took,11
u u u translates,11
u u u ulpana,11
u u u walking,11
u u u wit,11
u u u woo,11
u u u wow,11
u u u write,11
u u u yikes,11
u w ll u,11
u wanna fall fall,11
uh huh uh uh,11
ultra u much u,11
un un girl un,11
unfortunately fox u u,11
unhinge make u u,11
unit elite u u,11
university dentistry new jersey,11
university state university state,11
us away u u,11
venice caprera hotel italy,11
venice caprera venice italy,11
venice hotel venice italy,11
venice italy venice italy,11
vice president chief officer,11
vickie hunt ghosts ghosts,11
vickie hunt ghosts hunt,11
vickie hunt hunt ghosts,11
visit u u u,11
vote please please beliber,11
wacky one one sometimes,11
waffles waffles waffles eggs,11
wake first month get,11
want freedom freedom freedom,11
want hair u u,11
want new u u,11
wants wants wants give,11
watching beauty u u,11
way keep u u,11
wayne dramatic minutes minutes,11
weapon unlawful possession weapon,11
wedding cards cards cards,11
wednesday quote ever ever,11
whisk flour baking salt,11
will become u u,11
wont away u u,11
word amp span gt,11
word gt amp gt,11
word gt lt gt,11
word gt span gt,11
work work yo shit,11
work work yu bettr,11
work work yu lol,11
work work yu work,11
worst ever u u,11
x d b d,11
x d v d,11
x h x x,11
xi d iii d,11
yeah yeah right right,11
year old year boy,11
year rose percent percent,11
years u u new,11
yellow class goog gt,11
yellow class spellcheck gt,11
yellow goog gt amp,11
yellow goog gt span,11
yellow goog spellcheck gt,11
yellow spellcheck gt amp,11
yellow spellcheck gt span,11
yellow word amp span,11
yellow word gt span,11
yep u u u,11
yes u r good,11
yes yes cake cake,11
yo yo ho calling,11
yum u u u,11
zoom banyai closer closer,11
abhi much u u,10
absolutely u u u,10
accent gt gt gt,10
accent work gt gt,10
access u u sufficient,10
account u u back,10
accuses u u u,10
achieving u u u,10
act interests u u,10
active connection n u,10
active internet n u,10
af u u u,10
ages older ages younger,10
ah ah ah oooowwww,10
aipac poster u u,10
alex mix c c,10
also c c c,10
also called also justified,10
also called justified also,10
also called justified glorified,10
also items c c,10
alternative energy energy energy,10
always mood u u,10
amendment marriage one woman,10
american israel u u,10
amp center amp amp,10
amp lt gt gt,10
amp lt gt span,10
anahy please please please,10
anahy rubio please please,10
angle speed speed turn,10
ankle boots ankle ankle,10
announce lt gt gt,10
anointing anointing anointing anointing,10
anythigg smart u u,10
anything promisee u u,10
apartheid poster u u,10
around around around around,10
ask promisee u u,10
ask u u r,10
ass ass ass hammertime,10
assembly speaker sheila oliver,10
asylum seeker non christian,10
asylum seeker non mixed,10
ate burger u u,10
attitude u u u,10
authority new jersey said,10
avenue avenue avenue fifth,10
average rate loan percent,10
average rates year fixed,10
average rates year mortgages,10
average year fixed mortgages,10
average year loan percent,10
averaged points shooting percent,10
avoid nothing say nothing,10
azkaban u u u,10
b d c b,10
ba ba na na,10
babe love u u,10
babyy re peat peat,10
back back back back,10
bad good u u,10
bad head doo doo,10
bag bag bag bag,10
bam bam bam long,10
bam bam bam night,10
bam bam night long,10
band back u u,10
basketball u u u,10
batting average base percentage,10
beats close oh oh,10
beautiful dirty rich dirty,10
beautiful smart u u,10
beautiful u u oh,10
become u u xoxo,10
beech u u u,10
beep beep beep hello,10
beep beep beep um,10
beep beep hello come,10
beep beep hello um,10
beep beep hello wants,10
beep beep hello yea,10
begotten father god god,10
best ignore ignore ignore,10
best s s happening,10
best thing ignore ignore,10
bethat love love love,10
better now u u,10
bi bi bi big,10
bi bi bi sean,10
bi bi big sean,10
big big big bitch,10
big big big booty,10
big big booty bitch,10
billion profit billion billion,10
birthday happy birthday u,10
birthday u birthday u,10
birthdaycake cake cake cake,10
bitch bitch bitch math,10
bitch rebel sex sex,10
black america america america,10
blah blah although problems,10
blah blah although psychological,10
blah blah although stopped,10
blah blah blah although,10
blah blah blah feel,10
blah blah blah free,10
blah blah blah hahaha,10
blah blah blah psychological,10
blah blah blah sabres,10
blah blah blah shut,10
blah blah blah thats,10
blah blah blah yeeeaaaa,10
blah blah enthusiast blabidy,10
blah blah enthusiast dabbler,10
blah blah enthusiast things,10
blah blah hahaha sabres,10
blah blah thats feel,10
blah blah thats now,10
blah blah thats right,10
blah blah yeeeaaaa attention,10
blah blah yeeeaaaa fuck,10
blah blah yeeeaaaa payin,10
blah blah yeeeaaaa shut,10
blah u u u,10
blue u u u,10
bmix bmix bmix j,10
bmix j bmix bmix,10
bmix k k j,10
board decatur board district,10
board decatur township board,10
board decatur township district,10
board district lawrence board,10
board district lawrence district,10
board district pike board,10
board district pike district,10
board district pike township,10
board district washington board,10
board district washington district,10
board district washington township,10
board lawrence township board,10
board lawrence township district,10
board warren board district,10
board warren township board,10
board warren township district,10
body u u u,10
bonus salaries million million,10
book dm name ill,10
book ill make please,10
book ill make sure,10
book ill make vinny,10
book name ill make,10
book tweet name ill,10
books engineering electrical engineering,10
boom boom cac boom,10
boots ankle ankle ankle,10
boots ankle ankle boots,10
