n.gram,freq
self absorbed,70
sell home,70
senate minority,70
seven weeks,70
several ways,70
sex life,70
shares rose,70
show get,70
show way,70
since posted,70
sit front,70
sit write,70
skin tone,70
slap face,70
sleep time,70
snoop dogg,70
sometimes one,70
soon became,70
soul food,70
special edition,70
standing around,70
start following,70
started asking,70
started coming,70
started early,70
stay classy,70
stay connected,70
still school,70
still win,70
street team,70
stuck traffic,70
students learn,70
summer days,70
support community,70
supposed take,70
sweeney said,70
take year,70
taking money,70
team work,70
television shows,70
tell ur,70
thanks babe,70
thing since,70
thing thought,70
think another,70
think use,70
though now,70
though people,70
thought someone,70
thousand miles,70
thursday saturday,70
time alone,70
time anything,70
time break,70
time days,70
time end,70
time focus,70
time wait,70
today better,70
today w,70
tonight night,70
top left,70
top world,70
trial court,70
trust one,70
trying teach,70
tweet ever,70
two dogs,70
u try,70
uc san,70
unrestricted free,70
us life,70
us questions,70
us understand,70
use public,70
visit one,70
voting rights,70
want marry,70
want said,70
want understand,70
wanted find,70
war zone,70
way avoid,70
way last,70
week still,70
weekend can,70
well dressed,70
well happy,70
western world,70
will greatly,70
win title,70
wood johnson,70
woods said,70
work outside,70
working two,70
writing paper,70
year run,70
yo yo,70
accept fact,69
according reports,69
actually happened,69
afford pay,69
ago first,69
air lines,69
alec baldwin,69
almost good,69
already thinking,69
also another,69
also contains,69
always able,69
always bad,69
amazing many,69
amp lt,69
andy pettitte,69
anger management,69
another issue,69
anti government,69
anti semitism,69
anybody want,69
anyway just,69
appreciation week,69
around minutes,69
around noon,69
arrived scene,69
asked go,69
attorneys said,69
average age,69
back boston,69
back post,69
bad stuff,69
bake degrees,69
balance sheet,69
ballot box,69
bands like,69
bath salts,69
battle cancer,69
bed bath,69
believe love,69
believe many,69
best life,69
big congrats,69
bill cosby,69
billion last,69
birthday hope,69
book mormon,69
bowl xlvi,69
bring best,69
bubble gum,69
can described,69
can jump,69
can lay,69
can remain,69
can solve,69
capital management,69
carolina state,69
case can,69
cayenne pepper,69
center one,69
chance rain,69
check now,69
cirque du,69
city centre,69
closed monday,69
come easy,69
come great,69
commissioner roger,69
conspiracy theories,69
convention visitors,69
corruption related,69
criminal activity,69
cross fingers,69
dance around,69
dark green,69
darron thomas,69
data centers,69
day amazing,69
day thought,69
days days,69
dc area,69
decided best,69
department human,69
department labor,69
depends upon,69
deputy district,69
died tuesday,69
different countries,69
dining area,69
district candidate,69
drop dead,69
early december,69
early hours,69
eat pizza,69
edge seat,69
end end,69
end july,69
energy sources,69
enough already,69
equity firm,69
even exist,69
every city,69
everyone welcome,69
everything one,69
extremely hard,69
fact life,69
family vacation,69
federal appeals,69
first little,69
first reaction,69
follow amazing,69
free pizza,69
friend friend,69
friends always,69
game second,69
games one,69
garbage can,69
gathered around,69
get picked,69
getting high,69
girl said,69
give just,69
go full,69
go really,69
go waste,69
goes right,69
going enjoy,69
good practice,69
good results,69
got ass,69
got covered,69
great film,69
great players,69
group students,69
guess really,69
guy got,69
happy holiday,69
happy make,69
happy people,69
hard watch,69
hate get,69
hate seeing,69
head injury,69
heart break,69
heart love,69
heavy lifting,69
help develop,69
help understand,69
help w,69
helping spread,69
high price,69
highly unlikely,69
hit single,69
holy cross,69
home around,69
home base,69
home buyers,69
home little,69
homes businesses,69
hope week,69
hot tea,69
idea ever,69
immigration policy,69
improve health,69
inner harbor,69
insurance policies,69
interview last,69
issues facing,69
ive got,69
jazz fest,69
john carroll,69
johnson johnson,69
johnston said,69
just leaving,69
just popped,69
kept trying,69
keystone xl,69
kind music,69
knee jerk,69
know another,69
korean war,69
launching new,69
learning center,69
leave without,69
left third,69
legal challenge,69
let friends,69
let others,69
let put,69
letter sent,69
life lived,69
light dark,69
like awesome,69
like enough,69
like feeling,69
like weather,69
like welcome,69
little else,69
little pieces,69
little sleep,69
live next,69
lol never,69
long season,69
long u,69
love letter,69
love mommy,69
love stories,69
love voice,69
love weather,69
lovely ladies,69
lunch special,69
make adjustments,69
making better,69
making dinner,69
making trip,69
marin county,69
matter long,69
may require,69
means need,69
meek mill,69
melted chocolate,69
menu includes,69
mike matheny,69
milwaukee brewers,69
mix match,69
monday said,69
money goes,69
mr smith,69
must change,69
must continue,69
native plants,69
near term,69
need clean,69
need plan,69
need ride,69
never early,69
never pay,69
new fans,69
next album,69
nights ago,69
north coast,69
now old,69
o line,69
oh baby,69
oh u,69
old today,69
one either,69
one instance,69
one job,69
one nights,69
one seen,69
one series,69
one wonder,69
parkway north,69
part city,69
people buying,69
people inside,69
percent annual,69
perfect world,69
personal best,69
pick phone,69
plain old,69
plan place,69
planning trip,69
play little,69
play lot,69
please support,69
please vote,69
pop rock,69
posts will,69
pot pie,69
previous week,69
problem people,69
product line,69
project x,69
property damage,69
published author,69
put ball,69
quick fix,69
quick trip,69
quickly can,69
quite get,69
race cure,69
radio tv,69
random winner,69
reading now,69
real job,69
really done,69
regional medical,69
reservations credit,69
resort spa,69
retail store,69
return trip,69
ride back,69
right eye,69
right word,69
rise grind,69
rt say,69
rt sometimes,69
runs first,69
said christie,69
said comment,69
said evidence,69
said next,69
said parents,69
said romney,69
saturday june,69
saturday noon,69
say made,69
says mr,69
scale back,69
school go,69
school level,69
school still,69
schools across,69
secondary school,69
see past,69
seeing new,69
seems just,69
self publish,69
selling point,69
sex marriages,69
shelf life,69
short distance,69
short films,69
short long,69
shoutout new,69
showalter said,69
side bed,69
silent film,69
sit well,69
slightly higher,69
slugging percentage,69
someone better,69
son man,69
song one,69
southeast asia,69
spent afternoon,69
spent four,69
spent good,69
sports authority,69
st peter,69
state one,69
staying power,69
step process,69
still loves,69
still needed,69
still stands,69
still stuck,69
still today,69
story also,69
strategic plan,69
supposed make,69
sure ever,69
swimming pools,69
take bus,69
takes forever,69
taking picture,69
target field,69
tell little,69
thanks john,69
think book,69
though knew,69
thought know,69
three separate,69
threw pitches,69
time called,69
time friend,69
time however,69
time keep,69
time passes,69
time pro,69
time told,69
times season,69
today awesome,69
told good,69
took couple,69
took get,69
true grit,69
true self,69
truly appreciate,69
truth will,69
try catch,69
tryin get,69
trying hold,69
trying lose,69
trying run,69
tuesday saturday,69
tv ads,69
tweet make,69
twenty two,69
two part,69
two stories,69
u also,69
u thought,69
understand need,69
upper class,69
ur friends,69
vanity fair,69
via facebook,69
visit family,69
wait check,69
want next,69
want turn,69
wanted ask,69
wants buy,69
way behind,69
way describe,69
week make,69
week though,69
went sale,69
whole weekend,69
widely known,69
wild animals,69
will amazing,69
will dm,69
will slow,69
win two,69
wonderful friends,69
words never,69
works way,69
worth checking,69
wright said,69
write new,69
yeah definitely,69
yeah said,69
year company,69
york police,69
able start,68
according lawsuit,68
according research,68
achieve goal,68
acre site,68
along river,68
also enjoyed,68
also kind,68
also taking,68
always someone,68
annual salary,68
another look,68
anti social,68
anything go,68
apparent reason,68
around campus,68
atlantic coast,68
award winners,68
away get,68
back cover,68
back three,68
back watch,68
bad habits,68
band practice,68
bargaining rights,68
beautiful new,68
beginning next,68
